language_no	predicate_no	verb	X	Y	locus	valency_pattern	sentence	glosses_en	back_translation_en	comms	glosses_ru	back_translation_ru	verb_original_orthography	sentence_original_orthography
67	32	се запозна	SBJ	so	Y	SBJ_so								
67	33	знае	SBJ	ACC	TR	TR								
67	34	свири	SBJ	na	Y	SBJ_na								
67	35	одбегнува	SBJ	ACC	TR	TR								
67	36	направи	SBJ	ACC	TR	TR								
67	37	се потсмева	SBJ	nad	Y	SBJ_nad								
67	38	има	SBJ	ACC	TR	TR								
67	39	бара	SBJ	ACC	TR	TR								
67	40	бојадиса	SBJ	ACC	TR	TR								
67	41	касна	SBJ	ACC	TR	TR								
67	42	остана	SBJ	bez	Y	SBJ_bez								
67	43	брка	SBJ	ACC	TR	TR								
67	44	скрши	SBJ	ACC	TR	TR								
67	45	ласка	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	46	сака	SBJ	ACC	TR	TR								
67	47	мавта	SBJ	so	Y	SBJ_so								
67	48	мечтае	SBJ	za	Y	SBJ_za								
67	49	изми	SBJ	ACC	TR	TR								
67	50	облече	SBJ	ACC	TR	TR								
67	51	се вика	SBJ	NP	Y	SBJ_NP								
67	52	казни	SBJ	ACC	TR	TR								
67	53	нападна	SBJ	ACC	TR	TR								
67	54	се наполни	SBJ	so	Y	SBJ_so								
67	55	најде	SBJ	ACC	TR	TR								
67	56	фали	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	57	мрази	SBJ	ACC	TR	TR								
67	58	се допаѓа	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	59	требаат	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	60	опкружуваат 	SBJ	ACC	TR	TR								
67	61	останаа 	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	62	одговори	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	63	отвори	SBJ	ACC	TR	TR								
67	64	се разликува	SBJ	od	Y	SBJ_od								
67	65	заостана	SBJ	od	Y	SBJ_od								
67	66	ора	SBJ	ACC	TR	TR								
67	67	мирисаат	SBJ	na	Y	SBJ_na								
67	68	премина	SBJ	ACC	TR	TR								
67	69	испеа	SBJ	ACC	TR	TR								
67	70	напиша	SBJ	ACC	TR	TR								
67	71	испи 	SBJ	ACC	TR	TR								
67	72	стопи	SBJ	ACC	TR	TR								
67	73	одговара	SBJ	na	Y	SBJ_na								
67	74	напушти	SBJ	ACC	TR	TR								
67	75	покрива	SBJ	ACC	TR	TR								
67	76	се сеќава	SBJ	na	Y	SBJ_na								
67	77	помогна	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	78	разбира	SBJ	ACC	TR	TR								
67	79	удри	SBJ	vo	Y	SBJ_vo								
67	80	се пресече	SBJ	so	Y	SBJ_so								
67	81	се залепи	SBJ	na	Y	SBJ_na								
67	82	изгубил	SBJ	od	Y	SBJ_od								
67	83	се израдува	SBJ	za	Y	SBJ_za								
67	84	разговара	SBJ	so	Y	SBJ_so								
67	85	роди	SBJ	ACC	TR	TR								
67	86	падна	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	87	раководи	SBJ	so	Y	SBJ_so								
67	88	недостига	DAT(na)	SBJ	X	DAT(na)_SBJ								
67	89	следи	SBJ	ACC	TR	TR								
67	90	слезе	SBJ	od	Y	SBJ_od								
67	91	слуша	SBJ	ACC	TR	TR								
67	92	слуша	SBJ	ACC	TR	TR								
67	93	слуша	SBJ	ACC	TR	TR								
67	94	се измеша	SBJ	so	Y	SBJ_so								
67	95	гледа	SBJ	na	Y	SBJ_na								
67	96	слече	SBJ	ACC	TR	TR								
67	97	се сонува	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	98	се согласи	SBJ	so	Y	SBJ_so								
67	99	се скара	SBJ	so	Y	SBJ_so								
67	100	чини	SBJ	ACC	TR	TR								
67	101	пукна	SBJ	vo	Y	SBJ_vo								
67	102	тури	SBJ	ACC	TR	TR								
67	103	загина	SBJ	ACC	TR	TR								
67	104	потона	SBJ	vo	Y	SBJ_vo								
67	105	уби	SBJ	ACC	TR	TR								
67	106	удри	SBJ	ACC	TR	TR								
67	107	бакна	SBJ	ACC	TR	TR								
67	108	прочита	SBJ	ACC	TR	TR								
67	109	мрдна	SBJ	so	Y	SBJ_so								
67	110	почитува	SBJ	ACC	TR	TR								
67	111	се гнаси	SBJ	od	Y	SBJ_od								
67	112	задоволен	SBJ	od	Y	SBJ_od								
67	113	се вљуби	SBJ	vo	Y	SBJ_vo								
67	114	верува	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	115	жали	SBJ	ACC	TR	TR								
67	116	завидува	SBJ	DAT(na)	Y	SBJ_DAT(na)								
67	117	се лути	SBJ	na	Y	SBJ_na								
67	118	се зачуди	SBJ	od	Y	SBJ_od								
67	119	сака	SBJ	ACC	TR	TR								
67	120	се насладува	SBJ	so	Y	SBJ_so								
67	121	сака	SBJ	ACC	TR	TR								
67	122	се лути	SBJ	na	Y	SBJ_na								
67	123	се налути	SBJ	na	Y	SBJ_na								
67	124	огорчи	SBJ	ACC	TR	TR								
67	125	поразен	SBJ	od	Y	SBJ_od								
67	126	презира	SBJ	ACC	TR	TR								
67	127	се огорчи	SBJ	od	Y	SBJ_od								
67	128	се гневи	SBJ	na	Y	SBJ_na								
67	129	симпатизира	SBJ	ACC	TR	TR								
67	130	се срами	SBJ	od	Y	SBJ_od								
47	1	dímíŋ	POSS.OBJ	SBJ	X	POSS.OBJ_SBJ								
47	2	mùtá	OBJ	SBJ	X	OBJ_SBJ								
47	3	sílá	SBJ	la	Y	SBJ_la								
47	4	fáyí 	SBJ	OBJ	TR	TR								
47	5	káañáŋ	SBJ	ma	Y	SBJ_ma								
47	6	múntà	SBJ	ko	Y	SBJ_ko								
47	7	láa	SBJ	la	Y	SBJ_la								
47	8	tǎa	SBJ	OBJ	TR	TR								
47	9	jé	SBJ	OBJ	TR	TR								
47	10	*	*	*	*									
47	11	běŋ	*	*	*									
47	12	dǔŋ	SBJ	kono	Y	SBJ_kono								
47	13	dǎŋ	SBJ	OBJ	TR	TR								
47	14	bó	SBJ	kono	Y	SBJ_kono								
47	15	kèŋkéŋ	SBJ	OBJ	TR	TR								
47	16	ŋóojí 	SBJ	OBJ	TR	TR								
47	17	kó	SBJ	ye	Y	SBJ_ye								
47	18	*	*	*	*									
47	19	sòtó	SBJ	OBJ	TR	TR								
47	20	bítí	SBJ	OBJ	TR	TR								
47	21	fùtá	SBJ	to	Y	SBJ_to								
47	22	mǎa	SBJ	OBJ	TR	TR								
47	23	kèlé	*	*	*									
47	24	téeríyáa	*	*	*									
47	25	*	*	*	*									
47	26	dómó	SBJ	OBJ	TR	TR								
47	27	yílá	SBJ	OBJ	TR	TR								
47	28	bàtú	SBJ	OBJ	TR	TR								
47	29	ñìná	SBJ	la	Y	SBJ_la								
47	30	déŋ	SBJ	la	Y	SBJ_la								
47	31	kílí	SBJ	OBJ	TR	TR								
47	32	lóŋ	SBJ	OBJ	TR	TR								
47	33	lóŋ	SBJ	OBJ	TR	TR								
47	34	kòsí	SBJ	OBJ	TR	TR								
47	35	lámfée	SBJ	OBJ	TR	TR								
47	36	dádáa	SBJ	OBJ	TR	TR								
47	37	jélé	SBJ	la	Y	SBJ_la								
47	38	sòtó 	SBJ	OBJ	TR	TR								
47	39	ñíní 	SBJ	OBJ	TR	TR								
47	40	péntúrí	SBJ	OBJ	TR	TR								
47	41	kíŋ	SBJ	OBJ	TR	TR								
47	42	bònó 	SBJ	la	Y	SBJ_la								
47	43	mùtá	SBJ	OBJ	TR	TR								
47	44	kátí	SBJ	OBJ	TR	TR								
47	45	nèenée	SBJ	OBJ	TR	TR								
47	46	kànú 	SBJ	OBJ	TR	TR								
47	47	mǎa	SBJ	OBJ	TR	TR								
47	48	hámé	SBJ	la	Y	SBJ_la								
47	49	kǔu	SBJ	OBJ	TR	TR								
47	50	dǔŋ	SBJ	OBJ	TR	TR								
47	51	kó	*	*	*									
47	52	*	*	*	*									
47	53	bòyìŋkáŋ 	SBJ	OBJ	TR	TR								
47	54	fáa	SBJ	la	Y	SBJ_la								
47	55	tàrá 	SBJ	OBJ	TR	TR								
47	56	dásá	OBJ	SBJ	X	OBJ_SBJ								
47	57	kóŋ 	SBJ	OBJ	TR	TR								
47	58	díyáa 	ye	SBJ	X	ye_SBJ								
47	59	sùulá	SBJ	la	Y	SBJ_la								
47	60	múrú 	SBJ	OBJ	TR	TR								
47	61	tú	SBJ	bulu	Y	SBJ_bulu								
47	62	jàabí 	SBJ	OBJ	TR	TR								
47	63	yèlé 	SBJ	OBJ	TR	TR								
47	64	fátá	*	*	*									
47	65	bé 	SBJ	kooma	Y	SBJ_kooma								
47	66	kùrùbá 	SBJ	OBJ	TR	TR								
47	67	sùŋkáŋ	SBJ	la	Y	SBJ_la								
47	68	tèyí	SBJ	la	Y	SBJ_la								
47	69	láa	SBJ	OBJ	TR	TR								
47	70	sáfé 	SBJ	OBJ	TR	TR								
47	71	mǐŋ	SBJ	OBJ	TR	TR								
47	72	yèlùndí	SBJ	OBJ	TR	TR								
47	73	káañáŋ	SBJ	la	Y	SBJ_la								
47	74	bùlá	SBJ	OBJ	TR	TR								
47	75	múurá	SBJ	OBJ	TR	TR								
47	76	*	*	*	*									
47	77	dèemá	SBJ	OBJ	TR	TR								
47	78	fàháamú	SBJ	OBJ	TR	TR								
47	79	bòyí	SBJ	kang	Y	SBJ_kang								
47	80	Refl-nàmá	SBJ	la	Y	SBJ_la								
47	81	nòtó	SBJ	bala	Y	SBJ_bala								
47	82	*	*	*	*									
47	83	kontáaní	SBJ	la	Y	SBJ_la								
47	84	dìyàamú	SBJ	ye	Y	SBJ_ye								
47	85	wúlúu	SBJ	la	Y	SBJ_la								
47	86	jòlóŋ	SBJ	OBJ	TR	TR								
47	87	màrá	SBJ	OBJ	TR	TR								
47	88	mèeyáa	OBJ	SBJ	X	OBJ_SBJ								
47	89	báyíndí 	SBJ	OBJ	TR	TR								
47	90	jǐi	SBJ	santo	Y	SBJ_santo								
47	91	lámóyí	SBJ	OBJ	TR	TR								
47	92	lámóyí 	SBJ	OBJ	TR	TR								
47	93	mòyí	SBJ	OBJ	TR	TR								
47	94	ñáamí	*	*	*									
47	95	jùubée	SBJ	OBJ	TR	TR								
47	96	wúráŋ	SBJ	OBJ	TR	TR								
47	97	sìibóo	SBJ	la	Y	SBJ_la								
47	98	sǒŋ	SBJ	ma	Y	SBJ_ma								
47	99	sóŋká	*	*	*									
47	100	járí	SBJ	la	Y	SBJ_la								
47	101	búŋ	SBJ	OBJ	TR	TR								
47	102	sǒo	SBJ	OBJ	TR	TR								
47	103	fìlí 	POSS	SBJ	X	POSS_SBJ								
47	104	túunéŋ	SBJ	kono	Y	SBJ_kono								
47	105	fǎa	SBJ	OBJ	TR	TR								
47	106	búsá	SBJ	OBJ	TR	TR								
47	107	súmbú	SBJ	OBJ	TR	TR								
47	108	kàráŋ	SBJ	OBJ	TR	TR								
47	109	mǎa	SBJ	OBJ	TR	TR								
47	110	hórómá	SBJ	OBJ	TR	TR								
47	111	ñámbú	SBJ	la	Y	SBJ_la								
47	112	láa	SBJ	la	Y	SBJ_la								
47	113	kànú	SBJ	OBJ	TR	TR								
47	114	láa	SBJ	la	Y	SBJ_la								
47	115	báláfáa	SBJ	ye	Y	SBJ_ye								
47	116	háasídíyáa	SBJ	OBJ	TR	TR								
47	117	kámfáa	SBJ	bulu	Y	SBJ_bulu								
47	118	jáakálí	SBJ	la	Y	SBJ_la								
47	119	díyáa 	ye	SBJ	X	ye_SBJ								
47	120	*	*	*	*									
47	121	làfí	SBJ	la	Y	SBJ_la								
47	122	kámfáa	SBJ	bulu	Y	SBJ_bulu								
47	123	*	*	*	*									
47	124	súnú	SBJ	OBJ	TR	TR								
47	125	káawá	SBJ	ma	Y	SBJ_ma								
47	126	jùtú	SBJ	la	Y	SBJ_la								
47	127	súnú	SBJ	la	Y	SBJ_la								
47	128	kámfáa	SBJ	bulu	Y	SBJ_bulu								
47	129	kànú 	SBJ	OBJ	TR	TR								
47	130	màlú	SBJ	la	Y	SBJ_la								
59	1	karšt-	GEN	NOM	X	GEN_NOM								
59	2	cerlän-	NOM	dono	Y	NOM_dono								
59	3	lüd-	NOM	gec	Y	NOM_gec								
59	4	šu-	NOM	ACC	TR	TR								
59	5	sit-	DAT	NOM	X	DAT_NOM								
59	6	ə̑l-	NOM	gan	Y	NOM_gan								
59	7	ə̈n'än-	NOM	DAT	Y	NOM_DAT								
59	8	näl-	NOM	ACC	TR	TR								
59	9	už-	NOM	ACC	TR	TR								
59	10	vaštalt-	NOM	ACC	TR	TR								
59	11	väšli-	NOM	ACC	TR	TR								
59	12	pə̑r-	NOM	ILL	Y	NOM_ILL								
59	13	mad-ə̑n näl-	NOM	gec	Y	NOM_gec								
59	14	läkt-	NOM	gec	Y	NOM_gec								
59	15	pokt-	NOM	ACC	TR	TR								
59	16	äj-	NOM	ACC	TR	TR								
59	17	keles-	NOM	DAT	Y	NOM_DAT								
59	18	kə̑č-	NOM	ACC	TR	TR								
59	19	pokt-en šo-	NOM	ACC	TR	TR								
59	20	šə̑pšə̑l-	NOM	ACC	TR	TR								
59	21	šo-	NOM	ILL	Y	NOM_ILL								
59	22	tə̈käl-	NOM	ACC	TR	TR								
59	23	šidäl-	NOM	dono	Y	NOM_dono								
59	24	kelš	NOM	dono	Y	NOM_dono								
59	25	šan-	NOM	gisan	Y	NOM_gisan								
59	26	kačk-	NOM	ACC	TR	TR								
59	27	žär-	NOM	ACC	TR	TR								
59	28	və̑č-	NOM	ACC	TR	TR								
59	29	mond-	NOM	gisan	Y	NOM_gisan								
59	30	vaštalt-	NOM	dono	Y	NOM_dono								
59	31	sə̈gə̈räl-	NOM	ACC	TR	TR								
59	32	päl-ə̈mə̈ li-	NOM	dono	Y	NOM_dono								
59	33	päl-	NOM	ACC	TR	TR								
59	34	šakt-	NOM	ACC	TR	TR								
59	35	šə̈l-ə̈n kašt-	NOM	gec	Y	NOM_gec								
59	36	jämdə̈l-	NOM	ACC	TR	TR								
59	37	jə̑latar-	NOM	ACC	TR	TR								
59	38	ulə̑	GEN	NOM	X	GEN_NOM								
59	39	kə̈čäl-	NOM	ACC	TR	TR								
59	40	čiält-	NOM	ACC	TR	TR								
59	41	pə̑rə̑l-	NOM	ACC	TR	TR								
59	42	*	*	*	*									
59	43	lo-	NOM	ACC	TR	TR								
59	44	tod-	NOM	ACC	TR	TR								
59	45	jə̑gə̑ltə̑l-	NOM	dono	Y	NOM_dono								
59	46	jarat-	NOM	ACC	TR	TR								
59	47	maxaj-	NOM	gisan	Y	NOM_gisan								
59	48	šanə̑kal-	NOM	gisan	Y	NOM_gisan								
59	49	mə̑šk-	NOM	ACC	TR	TR								
59	50	či-	NOM	ACC	TR	TR								
59	51	manalt-	NOM	NOM	Y	NOM_NOM								
59	52	nakaz-	NOM	ACC	TR	TR								
59	53	napadaj-	NOM	veke	Y	NOM_veke								
59	54	tem-	NOM	dono	Y	NOM_dono								
59	55	mo-	NOM	ACC	TR	TR								
59	56	ak sit-	DAT	NOM	X	DAT_NOM								
59	57	užə̑n ak kerd	NOM	ACC	TR	TR								
59	58	kelš-	DAT	NOM	X	DAT_NOM								
59	59	kel-	DAT	NOM	X	DAT_NOM								
59	60	är-	NOM	ACC	TR	TR								
59	61	kod-	GEN	NOM	X	GEN_NOM								
59	62	*	*	*	*									
59	63	pač-	NOM	ACC	TR	TR								
59	64	ajə̑rtemält-	NOM	gec	Y	NOM_gec								
59	65	kod-	NOM	gec	Y	NOM_gec								
59	66	kə̑ral-	NOM	ACC	TR	TR								
59	67	üpš-	NOM	dono	Y	NOM_dono								
59	68	vanž-	NOM	ACC	TR	TR								
59	69	mə̑r-	NOM	ACC	TR	TR								
59	70	sir-	NOM	ACC	TR	TR								
59	71	jü-	NOM	ACC	TR	TR								
59	72	šə̈rät-	NOM	ACC	TR	TR								
59	73	jar-	NOM	DAT	Y	NOM_DAT								
59	74	kod-	NOM	ACC	TR	TR								
59	75	leved-	NOM	ACC	TR	TR								
59	76	äšt-	NOM	ACC	TR	TR								
59	77	palš-	NOM	DAT	Y	NOM_DAT								
59	78	ə̑ngə̑l-	NOM	ACC	TR	TR								
59	79	värešt-	NOM	ILL	Y	NOM_ILL								
59	80	pə̑cked-ält-	NOM	dono	Y	NOM_dono								
59	81	piž-	NOM	LAT	Y	NOM_LAT								
59	82	mad-ə̑n kolt-	NOM	DAT	Y	NOM_DAT								
59	83	susu li-	NOM	DAT	Y	NOM_DAT								
59	84	šajə̑št-	NOM	dono	Y	NOM_dono								
59	85	ə̈št-	NOM	ACC	TR	TR								
59	86	kenvact-	NOM	ACC	TR	TR								
59	87	vujlat-	NOM	dono	Y	NOM_dono								
59	88	skučaj-	NOM	gec	Y	NOM_gec								
59	89	keä	NOM	pastek	Y	NOM_pastek								
59	90	val-	NOM	gec	Y	NOM_gec								
59	91	kolə̑tšt-	NOM	ACC	TR	TR								
59	92	kolə̑št-	NOM	ACC	TR	TR								
59	93	kol-	NOM	ACC	TR	TR								
59	94	jarl-alt-	NOM	dono	Y	NOM_dono								
59	95	anž-	NOM	veke	Y	NOM_veke								
59	96	kə̑daš-	NOM	ACC	TR	TR								
59	97	omə̑n-eš kaj-	DAT	NOM	X	DAT_NOM								
59	98	jaral li-	NOM	dono	Y	NOM_dono								
59	99	soredäl-	*	*	*									
59	100	stoj-	NOM	ACC	TR	TR								
59	101	lü-	NOM	veke	Y	NOM_veke								
59	102	opt-	NOM	ACC	TR	TR								
59	103	jamd-	NOM	ACC	TR	TR								
59	104	val-en ke-	NOM	ILL	Y	NOM_ILL								
59	105	pušt-	NOM	ACC	TR	TR								
59	106	seväl-	NOM	ACC	TR	TR								
59	107	šə̑pšal-	NOM	ACC	TR	TR								
59	108	lə̑d-	NOM	ACC	TR	TR								
59	109	tärvätə̈l-	NOM	ACC	TR	TR								
59	110	šoteš pišt-	NOM	ACC	TR	TR								
59	111	jə̈rn-	NOM	gec	Y	NOM_gec								
59	112	kogoešn-	NOM	dono	Y	NOM_dono								
59	113	jarat-en šə̈nd-	NOM	ACC	TR	TR								
59	114	dover'aj-	NOM	DAT	Y	NOM_DAT								
59	115	žäläj-	NOM	ACC	TR	TR								
59	116	tə̈rə̈n' anž-	NOM	veke	Y	NOM_veke								
59	117	šə̈dešk-	NOM	veke	Y	NOM_veke								
59	118	ör-	NOM	DAT	Y	NOM_DAT								
59	119	jarat-	NOM	ACC	TR	TR								
59	120	*	*	*	*									
59	121	*	*	*	*									
59	122	šə̈dešk-	NOM	veke	Y	NOM_veke								
59	123	orlan-	NOM	veke	Y	NOM_veke								
59	124	orlan-dar-	NOM	ACC	TR	TR								
59	125	cüdej-	NOM	DAT	Y	NOM_DAT								
59	126	*	*	*	*									
59	127	ojxə̑r-	NOM	gisan	Y	NOM_gisan								
59	128	*	*	*	*									
59	129	*	*	*	*									
59	130	šeklän-	NOM	gec	Y	NOM_gec								
54	1	s'ɛr'ɛd'-	GEN	NOM	X	GEN_NOM								
54	2	s'ɛr'ɛd'-	NOM	IN/marxta	Y	NOM_IN/marxta								
54	3	pel'-	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	4	jorda-	NOM	GEN~NOM	TR	TR								
54	5	sat-	GEN	NOM	X	GEN_NOM								
54	6	paxožaj	NOM	lanks	Y	NOM_lanks								
54	7	ver'anda-	NOM	DAT	Y	NOM_DAT								
54	8	s'ɛv-	NOM	GEN~NOM	TR	TR								
54	9	n'ɛj-	NOM	GEN~NOM	TR	TR								
54	10	*	*	*	*									
54	11	karšə vast-	NOM	marxta	Y	NOM_marxta								
54	12	suva-	NOM	LAT/DAT	Y	NOM_LAT/DAT								
54	13	nal̥kə-	NOM	GEN~NOM	TR	TR								
54	14	l'is'-	NOM	EL/ezda	Y	NOM_EL/ezda								
54	15	pan'-	NOM	GEN~NOM	TR	TR								
54	16	mɛnd'-	NOM	GEN~NOM	TR	TR								
54	17	mɛr'g-	NOM	DAT	Y	NOM_DAT								
54	18	kird'-	NOM	GEN~NOM	TR	TR								
54	19	sat-	NOM	GEN~NOM	TR	TR								
54	20	pot'a-	NOM	GEN~NOM	TR	TR								
54	21	pačkəd'-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	22	n'ežəčn'ə-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	23	t'ur'-	NOM	marxta	Y	NOM_marxta								
54	24	lad'a-	NOM	marxta	Y	NOM_marxta								
54	25	dumanda-	NOM	kolga	Y	NOM_kolga								
54	26	sev-	NOM	GEN~NOM	TR	TR								
54	27	žar'ənda-	NOM	GEN~NOM	TR	TR								
54	28	uč-	NOM	GEN~NOM	TR	TR								
54	29	juksta-	NOM	GEN~NOM	TR	TR								
54	30	zavis'anda-	NOM	EL/ezda	Y	NOM_EL/ezda								
54	31	t'erd'-	NOM	GEN~NOM	TR	TR								
54	32	znakomanda-	NOM	marxta	Y	NOM_marxta								
54	33	soda-	NOM	GEN~NOM	TR	TR								
54	34	mora-	NOM	IN/marxta	Y	NOM_IN/marxta								
54	35	kɛš-	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	36	t'i-	NOM	GEN~NOM	TR	TR								
54	37	rax-	NOM	lanksa	Y	NOM_lanksa								
54	38	ul'-	GEN	NOM	X	GEN_NOM								
54	39	viš-	NOM	GEN~NOM	TR	TR								
54	40	ar̥t-	NOM	GEN~NOM	TR	TR								
54	41	susk-	NOM	GEN~NOM	TR	TR								
54	42	*	*	*	*									
54	43	kunda-	NOM	GEN~NOM	TR	TR								
54	44	s'ind'ə-	NOM	GEN~NOM	TR	TR								
54	45	*	*	*	*									
54	46	kel'g-	NOM	GEN~NOM	TR	TR								
54	47	jafijə-	NOM	IN/marxta	Y	NOM_IN/marxta								
54	48	*	*	*	*									
54	49	šta-	NOM	GEN~NOM	TR	TR								
54	50	šča-	NOM	GEN~NOM	TR	TR								
54	51	mɛr'g-	DAT	NOM(NO.AGR)	XY	DAT_NOM(NO.AGR)								
54	52	*	*	*	*									
54	53	vər'gɛt'-	NOM	lanks	Y	NOM_lanks								
54	54	pɛškəd'-	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	55	mu-	NOM	GEN~NOM	TR	TR								
54	56	af sat-	DAT	NOM	X	DAT_NOM								
54	57	NEG + n'ɛj-	NOM	GEN~NOM	TR	TR								
54	58	mɛl'-əzə-	*	*	*									
54	59	er'av-	DAT	NOM	X	DAT_NOM								
54	60	kruža-	NOM	GEN~NOM	TR	TR								
54	61	lad'-	GEN	NOM	X	GEN_NOM								
54	62	atveča-	NOM	DAT	Y	NOM_DAT								
54	63	pan'ž-	NOM	GEN~NOM	TR	TR								
54	64	l'ijɛ	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	65	lad'-	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	66	soka-	NOM	GEN~NOM	TR	TR								
54	67	*	*	*	*									
54	68	jota-	NOM	GEN~NOM	TR	TR								
54	69	mora-	NOM	GEN~NOM	TR	TR								
54	70	s'ormad'-	NOM	GEN~NOM	TR	TR								
54	71	s'imə-	NOM	GEN~NOM	TR	TR								
54	72	šɛn'a-ft-	NOM	GEN~NOM	TR	TR								
54	73	lad'a-	NOM	DAT	Y	NOM_DAT								
54	74	kad-	NOM	GEN~NOM	TR	TR								
54	75	aca-	NOM	GEN~NOM	TR	TR								
54	76	mɛl'aft-	NOM	GEN~NOM	TR	TR								
54	77	l'ezd'-	NOM	DAT	Y	NOM_DAT								
54	78	šar̥'kəd'-	NOM	GEN~NOM	TR	TR								
54	79	pov-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	80	kerə-v-	NOM	IN/marxta	Y	NOM_IN/marxta								
54	81	ped'-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	82	*	*	*	*									
54	83	ken'ɛr'd'-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	84	kor̥-n'-	NOM	marxta	Y	NOM_marxta								
54	85	šač-	NOM	GEN~NOM	TR	TR								
54	86	pra-ft-	NOM	GEN~NOM	TR	TR								
54	87	azərənda-	NOM	lanksa	Y	NOM_lanksa								
54	88	skučənda-	NOM	DAT	Y	NOM_DAT								
54	89	*	*	*	*									
54	90	valg-	NOM	lanksta	Y	NOM_lanksta								
54	91	kul̥cənd-	NOM	GEN~NOM	TR	TR								
54	92	kul̥cənd-	NOM	GEN~NOM	TR	TR								
54	93	kul'-	NOM	GEN~NOM	TR	TR								
54	94	šor'a-v-	NOM	marxta	Y	NOM_marxta								
54	95	van-	NOM	lanks	Y	NOM_lanks								
54	96	kaja-	NOM	GEN~NOM	TR	TR								
54	97	n'ɛj- onсtənzə	NOM	GEN~NOM	TR	TR								
54	98	soglas'ənda-	NOM	marxta	Y	NOM_marxta								
54	99	kɛžija-	NOM	marxta	Y	NOM_marxta								
54	100	*	*	*	*									
54	101	l'ɛc'-	NOM	lanks	Y	NOM_lanks								
54	102	kaja-	NOM	GEN~NOM	TR	TR								
54	103	juma-ft-	NOM	GEN~NOM	TR	TR								
54	104	vaja-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	105	šav-	NOM	GEN~NOM	TR	TR								
54	106	kaja-	NOM	GEN~NOM	TR	TR								
54	107	pala-	NOM	GEN~NOM	TR	TR								
54	108	luv-	NOM	GEN~NOM	TR	TR								
54	109	šer'ft'-	NOM	GEN~NOM	TR	TR								
54	110	uvažanda-	NOM	GEN~NOM	TR	TR								
54	111	n'il'gəd'-	NOM	ABL/ezda	Y	NOM_ABL/ezda								
54	112	davol'naj	NOM	ezda	Y	NOM_ezda								
54	113	*	*	*	*									
54	114	nad'ija-	NOM	lanks	Y	NOM_lanks								
54	115	užɛl'də-	NOM	GEN~NOM	TR	TR								
54	116	s'elməd'-	NOM	lanks	Y	NOM_lanks								
54	117	kɛžija-	NOM	lanks	Y	NOM_lanks								
54	118	d'ivanda-	NOM	ILL/DAT	Y	NOM_ILL/DAT								
54	119	kel'g-	NOM	GEN~NOM	TR	TR								
54	120	*	*	*	*									
54	121	*	*	*	*									
54	122	kɛžija-fn' 	NOM	lanks	Y	NOM_lanks								
54	123	obža-v-	NOM	lanks	Y	NOM_lanks								
54	124	kɛžija-ftə-	NOM	GEN~NOM	TR	TR								
54	125	d'ivanda-f	NOM	IN/marxta	Y	NOM_IN/marxta								
54	126	pr'ez'iranda-	NOM	GEN~NOM	TR	TR								
54	127	*	*	*	*									
54	128	kɛžija-fn'-	NOM	lanks	Y	NOM_lanks								
54	129	*	*	*	*									
54	130	vizd'-	NOM	GEN~NOM	TR	TR								
35	1	риссын 	DAT	NOM	X	DAT_NOM								
35	2	рынчын уæвын 	NOM	ABL	Y	NOM_ABL								
35	3	тæрсын 	NOM	ABL	Y	NOM_ABL								
35	4	фехсын	NOM	GEN~NOM	TR	TR								
35	5	æххæст уæвын 	NOM	ABL	Y	NOM_ABL								
35	6	хуызæн уæвын*	*	*	*									
35	7	æууæндын 	NOM	SUPER	Y	NOM_SUPER								
35	8	райсын	NOM	GEN~NOM	TR	TR								
35	9	уынын	NOM	GEN~NOM	TR	TR								
35	10	фæзынын 	NOM	SUPER	Y	NOM_SUPER								
35	11	фембæлын 	NOM	SUPER	Y	NOM_SUPER								
35	12	æрбахизын 	NOM	ALL	Y	NOM_ALL								
35	13	рамбулын	NOM	GEN~NOM	TR	TR								
35	14	рахизын 	NOM	ABL	Y	NOM_ABL								
35	15	тæрын	NOM	GEN~NOM	TR	TR								
35	16	æркъæдз кæнын	NOM	GEN~NOM	TR	TR								
35	17	зæгъын 	NOM	DAT	Y	NOM_DAT								
35	18	хӕцын 	NOM	SUPER	Y	NOM_SUPER								
35	19	баййафын	NOM	GEN~NOM	TR	TR								
